,adpcm_dec_main,binarysearch_main,expint_main,fir2dim_main,fir_main,huff_dec_main,jfdctint_main,ndes_main,statemate_main
adpcm_dec_main,0,84.56710100000001,0,149.711584,0,193.568253,0,158.47537699999998,0
binarysearch_main,84.555713,21.436355,46.843931999999995,56.453238999999996,31.789142,82.81857400000001,30.046396,104.414095,171.124205
expint_main,0,46.869502999999995,0,85.40508,0,137.651274,0,116.351218,0
fir2dim_main,149.357803,56.392962,83.183099,0,72.885605,0,71.109133,0,248.408217
fir_main,0,31.787801,0,73.020456,0,97.755905,0,129.814998,0
huff_dec_main,192.568885,82.624426,131.214715,0,96.571145,0,133.871209,0,233.92904800000002
jfdctint_main,0,30.065184,0,73.173309,0,141.088844,0,98.804881,0
ndes_main,157.942217,104.417283,114.254436,0,130.33339999999998,0,92.08312000000001,0,259.524061
statemate_main,0,171.12292100000002,0,248.616699,0,236.07042,0,259.376283,0
