,adpcm_dec_main,binarysearch_main,expint_main,fir2dim_main,fir_main,huff_dec_main,jfdctint_main,ndes_main,statemate_main
adpcm_dec_main,0,152.62399399999998,0,265.64446699999996,0,220.019315,0,203.522694,0
binarysearch_main,152.778807,21.905372,50.782365,73.830024,34.182259,113.99485899999999,29.562466999999998,137.652146,223.04845400000002
expint_main,0,50.72544499999999,0,122.188443,0,165.061828,0,147.947182,0
fir2dim_main,266.083037,73.79094599999999,122.273203,0,84.161606,0,80.281537,0,255.625486
fir_main,0,34.153307999999996,0,84.074417,0,198.59518300000002,0,114.73372,0
huff_dec_main,223.03968700000001,113.646255,164.400236,0,198.99570599999998,0,182.86949600000003,0,272.205678
jfdctint_main,0,29.533741,0,80.169236,0,182.649779,0,96.599301,0
ndes_main,204.779468,137.350276,147.35013,0,114.65410399999999,0,96.78334699999999,0,213.580628
statemate_main,0,222.85216300000002,0,240.619293,0,268.060239,0,210.367325,0
