,adpcm_dec_main,binarysearch_main,expint_main,fir2dim_main,fir_main,huff_dec_main,jfdctint_main,ndes_main,statemate_main
adpcm_dec_main,0,176.66746500000002,0,191.731752,0,241.00298199999997,0,198.303459,0
binarysearch_main,176.642755,21.752471,47.888155,73.790614,34.445843999999994,107.859528,25.900472,208.814621,210.70034700000002
expint_main,0,47.936842,0,100.934906,0,167.997188,0,228.360907,0
fir2dim_main,191.069137,73.727025,98.356933,0,66.598413,0,80.605945,0,307.18107299999997
fir_main,0,34.444531999999995,0,66.716069,0,156.637544,0,147.522099,0
huff_dec_main,238.99603699999997,107.66693899999999,161.060091,0,149.911919,0,132.184706,0,253.964027
jfdctint_main,0,25.908218000000005,0,81.285273,0,134.256356,0,163.562459,0
ndes_main,196.936438,208.77362799999997,222.48452300000002,0,147.583783,0,162.065361,0,248.405504
statemate_main,0,210.70419700000002,0,308.43485,0,256.097395,0,251.98402099999998,0
