,adpcm_dec_main,binarysearch_main,expint_main,fir2dim_main,fir_main,huff_dec_main,jfdctint_main,ndes_main,statemate_main
adpcm_dec_main,0,224371,0,237471,0,238371,0,253371,0
binarysearch_main,13291,12928,12928,13228,12928,13128,12928,13228,13228
expint_main,0,7230769,0,7239148,0,7340656,0,8004037,0
fir2dim_main,534314,517586,506044,0,516241,0,516240,0,523640
fir_main,0,52781662,0,52824742,0,52916563,0,52859764,0
huff_dec_main,44182712,44183249,43357532,0,43757165,0,42332988,0,42364087
jfdctint_main,0,71470,0,76976,0,71620,0,93607,0
ndes_main,3469002,3450245,3721394,0,3299657,0,3480911,0,4105937
statemate_main,0,6697758,0,6782084,0,6829708,0,7399743,0
