,adpcm_dec_main,binarysearch_main,expint_main,fir2dim_main,fir_main,huff_dec_main,jfdctint_main,ndes_main,statemate_main
adpcm_dec_main,0,0.070202,0,0.36049,0,1.072638,0,0.727459,0
binarysearch_main,0.222273,0.01443,0.280973,0.190393,0.101266,1.151448,0.066356,0.87916,2.687847
expint_main,0,0.212267,0,1.455474,0,9.372916,0,3.795463,0
fir2dim_main,1.215133,0.151929,1.720971,0,0.542154,0,0.421548,0,1.688373
fir_main,0,0.069317,0,0.464418,0,2.517925,0,14.522495,0
huff_dec_main,4.665043,0.645884,6.838271,0,2.436029,0,1.724421,0,6.294151
jfdctint_main,0,0.037468,0,0.280344,0,1.158631,0,1.124793,0
ndes_main,2.153754,0.573623,3.561938,0,1.924026,0,1.31656,0,4.797531
statemate_main,0,1.103459,0,0.487782,0,2.012946,0,1.545122,0
