,adpcm_dec_main,binarysearch_main,expint_main,fir2dim_main,fir_main,huff_dec_main,jfdctint_main,ndes_main,statemate_main
adpcm_dec_main,0,93.468874,0,154.405938,0,173.532734,0,152.893269,0
binarysearch_main,93.620945,22.278066000000003,47.327717,52.45178,32.056911,86.981928,30.780544,113.989949,226.836841
expint_main,0,47.259010999999994,0,73.41573500000001,0,126.432796,0,124.50002900000001,0
fir2dim_main,155.260581,52.413316,73.681232,0,72.33019499999999,0,68.290115,0,207.01016800000002
fir_main,0,32.024962,0,72.25245899999999,0,114.77515199999999,0,131.595037,0
huff_dec_main,177.125139,86.47636399999999,123.898151,0,114.693256,0,115.73952500000001,0,212.44451700000002
jfdctint_main,0,30.751656,0,68.148911,0,115.17373500000001,0,97.929333,0
ndes_main,154.319564,113.68441200000001,124.266504,0,118.996568,0,98.1211,0,268.950416
statemate_main,0,225.252453,0,205.80957700000002,0,208.16331200000002,0,265.698007,0
