,adpcm_dec_main,binarysearch_main,expint_main,fir2dim_main,fir_main,huff_dec_main,jfdctint_main,ndes_main,statemate_main
adpcm_dec_main,0,75.97715699999999,0,119.79438999999999,0,173.017876,0,144.806729,0
binarysearch_main,76.063643,12.451871,32.997214,47.950154,21.525985,87.925298,19.023911,73.63330400000001,153.071546
expint_main,0,32.941637,0,70.028915,0,105.675335,0,118.896646,0
fir2dim_main,120.2371,47.930167999999995,70.098573,0,59.104184000000004,0,54.717779,0,195.79401
fir_main,0,21.496434,0,59.045759000000004,0,95.638173,0,84.738906,0
huff_dec_main,174.677905,87.679564,104.96847100000001,0,95.525288,0,95.240701,0,231.92177500000003
jfdctint_main,0,19.006588,0,54.630190999999996,0,95.133392,0,70.657621,0
ndes_main,146.093003,73.46459,118.29949900000001,0,84.653779,0,70.77019100000001,0,219.93577399999998
statemate_main,0,152.871995,0,194.693504,0,227.73945600000002,0,216.973995,0
