,adpcm_dec_main,binarysearch_main,expint_main,fir2dim_main,fir_main,huff_dec_main,jfdctint_main,ndes_main,statemate_main
adpcm_dec_main,0,0.016495,0,0.608799,0,1.747502,0,1.39111,0
binarysearch_main,0.003209,0.001126,0.020219,0.036976,0.005559,0.114132,0.00681,0.089146,0.006887
expint_main,0,0.065509,0,1.459689,0,4.314553,0,5.348252,0
fir2dim_main,0.011448,0.00368,0.015108,0,0.00949,0,0.012739,0,0.024662
fir_main,0,0.004187,0,0.072517,0,0.232121,0,0.166052,0
huff_dec_main,0.011421,0.002636,0.021115,0,0.00272,0,0.03735,0,0.163604
jfdctint_main,0,0.0173,0,0.619186,0,1.983953,0,2.048853,0
ndes_main,0.12149,0.052458,0.501657,0,0.303066,0,0.277825,0,0.912853
statemate_main,0,0.010681,0,1.171008,0,1.180467,0,6.798611,0
