,adpcm_dec_main,binarysearch_main,expint_main,fir2dim_main,fir_main,huff_dec_main,jfdctint_main,ndes_main,statemate_main
adpcm_dec_main,0,0,0,10900,0,12300,0,15000,0
binarysearch_main,100,0,0,300,0,200,0,200,300
expint_main,0,0,0,6500,0,11100,0,13100,0
fir2dim_main,400,0,0,0,0,0,0,0,7400
fir_main,0,0,0,500,0,700,0,1000,0
huff_dec_main,100,0,0,0,0,0,0,0,13900
jfdctint_main,0,0,0,1700,0,2100,0,4000,0
ndes_main,4300,0,0,0,900,0,100,0,286100
statemate_main,0,3600,0,37900,0,48400,0,155200,0
