,adpcm_dec_main,binarysearch_main,expint_main,fir2dim_main,fir_main,huff_dec_main,jfdctint_main,ndes_main,statemate_main
adpcm_dec_main,0,100.65773200000001,0,164.992961,0,270.310679,0,249.91731299999998,0
binarysearch_main,100.788385,21.936805,49.727031000000004,67.11072,29.397947000000002,144.966996,29.988579,140.761123,246.579272
expint_main,0,49.676304,0,83.476723,0,160.335059,0,127.58610999999999,0
fir2dim_main,165.494192,67.079069,83.623695,0,77.712535,0,74.048753,0,269.71399299999996
fir_main,0,29.369313,0,77.502591,0,150.424918,0,97.201252,0
huff_dec_main,272.015832,144.588746,158.467646,0,140.089552,0,155.845239,0,308.887546
jfdctint_main,0,29.958762,0,73.925926,0,155.616443,0,94.915968,0
ndes_main,251.21645999999998,140.458236,127.046289,0,97.185495,0,95.192981,0,276.979255
statemate_main,0,246.382251,0,268.53772499999997,0,304.678108,0,273.77927,0
