,adpcm_dec_main,binarysearch_main,expint_main,fir2dim_main,fir_main,huff_dec_main,jfdctint_main,ndes_main,statemate_main
adpcm_dec_main,0,0.065391,0,0.250065,0,0.971124,0,0.742695,0
binarysearch_main,0.196044,0.025111,0.291639,0.168868,0.09434,0.959758,0.071173,0.878265,0.2756
expint_main,0,0.240912,0,1.580519,0,8.769129,0,3.819328,0
fir2dim_main,0.751296,0.137217,1.727491,0,0.586409,0,0.413253,0,1.672353
fir_main,0,0.065706,0,0.376465,0,13.836351,0,1.217496,0
huff_dec_main,2.676277,0.581508,6.901716,0,3.500985,0,1.675494,0,6.252186
jfdctint_main,0,0.041356,0,0.290426,0,1.446698,0,1.115102,0
ndes_main,2.041842,0.575378,3.279507,0,1.201739,0,1.392115,0,4.797864
statemate_main,0,0.078579,0,0.496085,0,2.042748,0,1.597879,0
