,adpcm_dec_main,binarysearch_main,expint_main,fir2dim_main,fir_main,huff_dec_main,jfdctint_main,ndes_main,statemate_main
adpcm_dec_main,0,228911,0,245749,0,245749,0,245749,0
binarysearch_main,16504,13241,14486,14486,14278,14486,14071,14486,14486
expint_main,0,7477368,0,8597782,0,8599991,0,8588507,0
fir2dim_main,545828,517586,514987,0,532688,0,517840,0,540173
fir_main,0,52781662,0,53260342,0,53352664,0,53274964,0
huff_dec_main,45007078,44183249,43675183,0,43757164,0,42359716,0,42519570
jfdctint_main,0,71470,0,91272,0,90983,0,92308,0
ndes_main,4393873,3460123,4317938,0,3964342,0,4102656,0,4393017
statemate_main,0,7042110,0,7263558,0,7211161,0,7364497,0
