,adpcm_dec_main,binarysearch_main,expint_main,fir2dim_main,fir_main,huff_dec_main,jfdctint_main,ndes_main,statemate_main
adpcm_dec_main,0,0.016457,0,0.604069,0,1.711919,0,1.371389,0
binarysearch_main,0.002884,0.001106,0.01262,0.036839,0.00333,0.115467,0.006527,0.090474,0.006832
expint_main,0,0.038211,0,2.426198,0,4.323353,0,3.760405,0
fir2dim_main,0.011138,0.003669,0.025098,0,0.009289,0,0.017766,0,0.024892
fir_main,0,0.002473,0,0.069979,0,0.228568,0,0.162575,0
huff_dec_main,0.011149,0.00269,0.021761,0,0.002691,0,0.035887,0,0.160799
jfdctint_main,0,0.013184,0,0.867018,0,1.874543,0,1.850926,0
ndes_main,0.119616,0.044877,0.40915,0,0.2095,0,0.206062,0,0.900188
statemate_main,0,0.01086,0,0.510409,0,1.180117,0,5.235681,0
