,adpcm_dec_main,binarysearch_main,expint_main,fir2dim_main,fir_main,huff_dec_main,jfdctint_main,ndes_main,statemate_main
adpcm_dec_main,0,200,0,13300,0,13500,0,20600,0
binarysearch_main,200,0,0,300,0,300,0,200,300
expint_main,0,300,0,11000,0,14300,0,113100,0
fir2dim_main,400,0,0,0,0,0,0,0,7400
fir_main,0,0,0,800,0,1200,0,1500,0
huff_dec_main,100,0,0,0,0,0,0,0,19300
jfdctint_main,0,0,0,2400,0,3100,0,5700,0
ndes_main,5400,0,200,0,1700,0,300,0,339400
statemate_main,0,300,0,25500,0,30000,0,172200,0
