,adpcm_dec_main,binarysearch_main,expint_main,fir2dim_main,fir_main,huff_dec_main,jfdctint_main,ndes_main,statemate_main
adpcm_dec_main,0,223571,0,223571,0,224203,0,244748,0
binarysearch_main,12991,12928,12928,12928,12928,12928,12928,13136,14486
expint_main,0,7230769,0,7231548,0,7230756,0,8137059,0
fir2dim_main,533113,517586,506044,0,516241,0,516240,0,540173
fir_main,0,52781662,0,52824242,0,52915863,0,52912364,0
huff_dec_main,44182412,44183249,43357532,0,43757165,0,42332987,0,42519570
jfdctint_main,0,71470,0,75276,0,69520,0,87490,0
ndes_main,3455315,3450245,3721394,0,3298757,0,3480811,0,4393017
statemate_main,0,6635084,0,6596408,0,6650416,0,7260813,0
