,adpcm_dec_main,binarysearch_main,expint_main,fir2dim_main,fir_main,jfdctint_main,ndes_main,statemate_main
adpcm_dec_main,0,68.536164,0,99.62898799999999,0,0,121.328248,0
binarysearch_main,68.619027,12.409449,31.547604,42.125608,20.172098,17.264409,62.735676999999995,124.41972799999999
expint_main,0,31.509439999999998,0,56.727452,0,0,92.264081,0
fir2dim_main,100.068171,42.104761999999994,56.786125000000006,0,48.71226599999999,48.596491,0,154.845911
fir_main,0,20.130215,0,48.650935,0,0,71.71354199999999,0
jfdctint_main,0,17.241771,0,48.524214,0,0,63.251671,0
ndes_main,122.6528,62.562338999999994,91.68562700000001,0,71.626098,63.366012,0,182.475663
statemate_main,0,124.21693599999999,0,153.705278,0,0,179.188918,0
