,adpcm_dec_main,binarysearch_main,expint_main,fir2dim_main,fir_main,jfdctint_main,ndes_main,statemate_main
adpcm_dec_main,0,67.490185,0,100.28559899999999,0,0,125.895342,0
binarysearch_main,67.477559,12.454291,30.573166999999998,41.426552,21.279292,19.230412,61.246083999999996,122.530154
expint_main,0,30.600416000000003,0,57.449721999999994,0,0,93.03815399999999,0
fir2dim_main,99.70832899999999,41.395378,56.154453000000004,0,48.480893,47.353272999999994,0,157.3246
fir_main,0,21.278562,0,48.538132,0,0,69.713959,0
jfdctint_main,0,19.234435,0,47.70232,0,0,68.97714400000001,0
ndes_main,124.67423500000001,61.208068,87.107009,0,69.68567,67.655223,0,177.06879399999997
statemate_main,0,122.53428,0,158.54505,0,0,180.624975,0
