,adpcm_dec_main,binarysearch_main,expint_main,fir2dim_main,fir_main,huff_dec_main,jfdctint_main,ndes_main,statemate_main
adpcm_dec_main,0,113.237739,0,238.13212699999997,0,197.375136,0,252.196878,0
binarysearch_main,113.217135,18.442190999999998,47.007395,52.065422,30.145521,96.985522,30.094354,147.068225,274.650684
expint_main,0,47.057514,0,80.195831,0,159.739595,0,201.13233400000001,0
fir2dim_main,237.573351,52.007805999999995,77.40821299999999,0,74.886257,0,65.58771200000001,0,232.849737
fir_main,0,30.14398,0,74.99779,0,203.509842,0,132.764266,0
huff_dec_main,195.779813,96.77800900000001,148.24668,0,202.853612,0,190.767788,0,255.10947399999998
jfdctint_main,0,30.10455,0,66.584764,0,201.974276,0,127.261533,0
ndes_main,251.27202,147.03342500000002,181.810324,0,132.914824,0,104.024533,0,256.87816399999997
statemate_main,0,274.653252,0,233.19431199999997,0,258.020579,0,260.048898,0
