,adpcm_dec_main,binarysearch_main,expint_main,fir2dim_main,fir_main,huff_dec_main,jfdctint_main,ndes_main,statemate_main
adpcm_dec_main,0,93.79320799999999,0,148.833539,0,168.932377,0,163.66453,0
binarysearch_main,93.79320799999999,20.904676,44.850956000000004,61.681985999999995,29.751623,102.96603300000001,29.48668,108.665202,158.35264500000002
expint_main,0,44.850956000000004,0,80.042914,0,131.64659,0,105.252999,0
fir2dim_main,148.833539,61.681985999999995,80.042914,0,60.118646999999996,0,68.769329,0,227.842543
fir_main,0,29.751623,0,60.118646999999996,0,119.973635,0,134.849645,0
huff_dec_main,168.932377,102.96603300000001,131.64659,0,119.973635,0,109.19041299999999,0,210.390855
jfdctint_main,0,29.48668,0,68.769329,0,109.19041299999999,0,192.580206,0
ndes_main,163.66453,108.665202,105.252999,0,134.849645,0,192.580206,0,178.496723
statemate_main,0,158.35264500000002,0,227.842543,0,210.390855,0,178.496723,0
