,adpcm_dec_main,binarysearch_main,expint_main,fir2dim_main,fir_main,huff_dec_main,jfdctint_main,ndes_main,statemate_main
adpcm_dec_main,0,73.758809,0,111.367796,0,155.297515,0,134.134184,0
binarysearch_main,73.845541,14.10519,30.425649999999997,44.623436,20.24364,81.990279,19.330316,67.896157,136.397074
expint_main,0,30.379044,0,64.28774200000001,0,99.450299,0,105.870199,0
fir2dim_main,111.809547,44.60375,64.294759,0,54.298344,0,53.708186,0,173.082827
fir_main,0,20.225773,0,54.240463999999996,0,91.341381,0,75.914404,0
huff_dec_main,156.94156,81.747781,98.74740299999999,0,91.20803199999999,0,88.18475,0,209.436948
jfdctint_main,0,19.297757,0,53.59387,0,88.086215,0,65.23617,0
ndes_main,135.410365,67.72689,105.28123500000001,0,75.832057,0,65.349262,0,196.47987799999999
statemate_main,0,136.198611,0,171.985025,0,205.389631,0,193.459446,0
